study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB22684	SAMEA104682486	ERX2436892	ERR2396089	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396089/ERR2396089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396089/ERR2396089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396089/NCAP-SELEX__ligand-lig147__TF-HOXD9__cycle-4__batch-FJ44__well-P23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396089/NCAP-SELEX__ligand-lig147__TF-HOXD9__cycle-4__batch-FJ44__well-P23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2396089
PRJEB22684	SAMEA104682487	ERX2436893	ERR2396090	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396090/ERR2396090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396090/ERR2396090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396090/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-1__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396090/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-1__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2396090
PRJEB22684	SAMEA104682488	ERX2436894	ERR2396091	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396091/ERR2396091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396091/ERR2396091_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396091/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-2__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396091/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-2__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2396091
PRJEB22684	SAMEA104682489	ERX2436895	ERR2396092	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396092/ERR2396092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396092/ERR2396092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396092/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-3__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396092/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-3__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2396092
PRJEB22684	SAMEA104682490	ERX2436896	ERR2396093	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396093/ERR2396093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396093/ERR2396093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396093/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-4__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396093/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-4__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2396093
PRJEB22684	SAMEA104682491	ERX2436897	ERR2396094	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396094/ERR2396094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396094/ERR2396094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396094/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__bound-TFabsent__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396094/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__bound-TFabsent__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2396094
PRJEB22684	SAMEA104682492	ERX2436898	ERR2396095	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2396095/ERR2396095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2396095/ERR2396095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396095/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__bound-TFpresent__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396095/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__bound-TFpresent__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2396095
PRJEB22684	SAMEA104682493	ERX2436899	ERR2396096	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2396096/ERR2396096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2396096/ERR2396096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396096/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__unbound-TFabsent__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396096/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__unbound-TFabsent__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2396096
PRJEB22684	SAMEA104682494	ERX2436900	ERR2396097	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2396097/ERR2396097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2396097/ERR2396097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396097/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__unbound-TFpresent__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396097/NCAP-SELEX__ligand-lig147__TF-HSF1__cycle-5__unbound-TFpresent__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2396097
PRJEB22684	SAMEA104682495	ERX2436901	ERR2396098	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2396098/ERR2396098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2396098/ERR2396098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396098/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-1__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396098/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-1__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2396098
PRJEB22684	SAMEA104682496	ERX2436902	ERR2396099	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396099/ERR2396099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396099/ERR2396099_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396099/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-2__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396099/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-2__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2396099
PRJEB22684	SAMEA104682497	ERX2436903	ERR2396100	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396100/ERR2396100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396100/ERR2396100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396100/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-3__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396100/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-3__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2396100
PRJEB22684	SAMEA104682498	ERX2436904	ERR2396101	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396101/ERR2396101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396101/ERR2396101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396101/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-4__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396101/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-4__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2396101
PRJEB22684	SAMEA104682499	ERX2436905	ERR2396102	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396102/ERR2396102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396102/ERR2396102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396102/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__bound-TFabsent__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396102/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__bound-TFabsent__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2396102
PRJEB22684	SAMEA104682500	ERX2436906	ERR2396103	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396103/ERR2396103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396103/ERR2396103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396103/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__bound-TFpresent__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396103/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__bound-TFpresent__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2396103
PRJEB22684	SAMEA104682501	ERX2436907	ERR2396104	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396104/ERR2396104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396104/ERR2396104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396104/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__unbound-TFabsent__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396104/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__unbound-TFabsent__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2396104
PRJEB22684	SAMEA104682502	ERX2436908	ERR2396105	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2396105/ERR2396105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2396105/ERR2396105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396105/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__unbound-TFpresent__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396105/NCAP-SELEX__ligand-lig147__TF-HSF4__cycle-5__unbound-TFpresent__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2396105
PRJEB22684	SAMEA104682503	ERX2436909	ERR2396106	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2396106/ERR2396106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2396106/ERR2396106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396106/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-1__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396106/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-1__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2396106
PRJEB22684	SAMEA104682504	ERX2436910	ERR2396107	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2396107/ERR2396107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2396107/ERR2396107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396107/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-2__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396107/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-2__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2396107
PRJEB22684	SAMEA104682505	ERX2436911	ERR2396108	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2396108/ERR2396108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2396108/ERR2396108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396108/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-3__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396108/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-3__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2396108
PRJEB22684	SAMEA104682506	ERX2436912	ERR2396109	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396109/ERR2396109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396109/ERR2396109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396109/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-4__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396109/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-4__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2396109
PRJEB22684	SAMEA104682507	ERX2436913	ERR2396110	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396110/ERR2396110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396110/ERR2396110_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396110/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__bound-TFabsent__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396110/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__bound-TFabsent__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2396110
PRJEB22684	SAMEA104682508	ERX2436914	ERR2396111	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396111/ERR2396111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396111/ERR2396111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396111/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__bound-TFpresent__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396111/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__bound-TFpresent__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2396111
PRJEB22684	SAMEA104682509	ERX2436915	ERR2396112	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396112/ERR2396112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396112/ERR2396112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396112/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__unbound-TFabsent__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396112/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__unbound-TFabsent__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2396112
PRJEB22684	SAMEA104682510	ERX2436916	ERR2396113	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396113/ERR2396113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396113/ERR2396113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396113/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__unbound-TFpresent__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396113/NCAP-SELEX__ligand-lig147__TF-IRF3__cycle-5__unbound-TFpresent__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2396113
PRJEB22684	SAMEA104682511	ERX2436917	ERR2396114	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396114/ERR2396114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396114/ERR2396114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396114/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-1__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396114/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-1__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2396114
PRJEB22684	SAMEA104682512	ERX2436918	ERR2396115	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2396115/ERR2396115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2396115/ERR2396115_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396115/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-2__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396115/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-2__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2396115
PRJEB22684	SAMEA104682513	ERX2436919	ERR2396116	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2396116/ERR2396116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2396116/ERR2396116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396116/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-3__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396116/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-3__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2396116
PRJEB22684	SAMEA104682514	ERX2436920	ERR2396117	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2396117/ERR2396117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2396117/ERR2396117_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396117/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-4__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396117/NCAP-SELEX__ligand-lig147__TF-IRF8__cycle-4__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2396117
PRJEB22684	SAMEA104682515	ERX2436921	ERR2396118	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2396118/ERR2396118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2396118/ERR2396118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396118/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-1__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396118/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-1__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2396118
PRJEB22684	SAMEA104682516	ERX2436922	ERR2396119	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396119/ERR2396119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2396119/ERR2396119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396119/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-2__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396119/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-2__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2396119
PRJEB22684	SAMEA104682517	ERX2436923	ERR2396120	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396120/ERR2396120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2396120/ERR2396120_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396120/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-3__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396120/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-3__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2396120
PRJEB22684	SAMEA104682518	ERX2436924	ERR2396121	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396121/ERR2396121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2396121/ERR2396121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396121/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-4__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396121/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-4__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2396121
PRJEB22684	SAMEA104682519	ERX2436925	ERR2396122	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396122/ERR2396122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2396122/ERR2396122_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396122/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-5__bound-TFabsent__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396122/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-5__bound-TFabsent__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2396122
PRJEB22684	SAMEA104682520	ERX2436926	ERR2396123	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396123/ERR2396123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2396123/ERR2396123_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396123/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-5__bound-TFpresent__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396123/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-5__bound-TFpresent__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2396123
PRJEB22684	SAMEA104682521	ERX2436927	ERR2396124	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396124/ERR2396124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2396124/ERR2396124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396124/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-5__unbound-TFabsent__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2396124/NCAP-SELEX__ligand-lig147__TF-IRX1__cycle-5__unbound-TFabsent__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2396124
